32318	i would jus like to say happy birthday to the baddest bitch out there. love u hoe! 
33121	bitch you just said you don't fuck with that boy😂😂😂 hoe blew me
33408	Y’all dudes need to learn how to respect your girl don’t call her ya “hoe” or “bitch” cause that’s not what she is. She’s your queen. 😤💯
30206	"I hate a hoe that wanna be bold asf till you confront they ass 😑 then they all like ""I never said that"" bitch stfu and catch this shit"
30749	Every bitch on twitter selling nudes on Patreon now? Is this how all you hoes have money?
34397	Now who tf could be jealous of any bitch that fucked w| Mazi?! Hoe you sick. 
32740	I hate that I fuck with you because you more than just a hoe like bitch the stores I hear the shit I see one day you going get aids 😴
32011	This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made
33394	bitch if you ain't screwed up lace ya shoes up.
30135	a bitch can never get under my skin about NOTHING i don't be paying you hoes no mind y'all be beefing with y'all self I be chillin
32920	Shoes? $1,200!  Glasses? Like $400.  But bitch, my outfit??  $20, bitch.    Get yourself together, bitch.  Learn how to budget, hoe.
32902	you can rent a hoe but you cant buy a bitch
33598	warning to all you dumb bitches: i don't do no dumb bitch/hoe shit. 👋
33767	"I got all these hoes sayin ""you look like Jeff bridges!! "" bitch are you blind?!"
33483	My mom called me a shoe whore and it's true </3 lol
32415	How about no we don't have to take in these rapefugee or not-doctors to make our counties 3rd world slums like where they came from.
33321	fun fact: this is a 1975 lyric and some local bitch tried saying this was about her & that I called her a whore in… 
33374	You a hoe — Bitch, this ain't a question or a confession  
30304	You a bitch   You a hoe   That's just my philosophy
30052	Your a hoe looking to taken care of...nobody wants to deal with a lazy bitch...male or female!
31318	She asked if i wanna suck pussy biTCH I BEEN DOING THAT THIS WHOLE TIME
30907	Update: Blocked the bitch. Fuck that cunt.
31436	Fuck Mike hoe ass bitch ass he need to take his charge 
30668	okay? the bitch is still broke. go get your plane sis. we only respect them hoes that own they own plane! 
33852	But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
33281	umm bitch for all I know, their relationship wouldn't be that wrecked if you haven't been bitching around you thirsty hoe
32148	"*blows kiss*  ""You ok?""  ""Fuck you, you fat bitch""  ""Fuck you, whore"" "
33482	Import 3rd world savages. Have 3rd world savagery. It's almost like there's some kind of link there. Rapefugees Unleash Coordinated Fire-Bomb Rampage Across Sweden./news/2018-08-13/sweden-burning-migrant-gangs-unleash-coordinated-fire-bomb-rampage-across-multiple
34249	all these niggas that be friends stay in my DM.. bitch i am not a hoe, and no you will never fuck. y'all so damn annoying !!!!!!
33635	"Money isn't everything , But everything needs Money...    Sike money everywhere bitch fuck all you haters, hoes and fake ass ""friends""."
33726	Bitch, fall in love with edm doesn't mean you will go to clubbing and turn to be bad bitch be open-minded please.owhh hoes how sad you are..
34190	not letting anyone use my kids to be a petty cunt. Kudos to me bitch.
31105	bitch you don't deserve a good relationship stop lol nobody on this god damn earth would ever wanna hold ur hoe shit ass down
30004	Getting played like bitch why you so jealous... I'm not gone brag onna nigga I'm playing. That's what HOES do
30408	I like my niggas mean😍😍😍 If a bitch touch you look at her like she got horse shit on her shirt😘 and tell that hoe too back tf up 😁
31710	this hoe wasn't even a love , you was a like ... you dum bitch
30982	I know I must make a lot of you hoes sick; All I can tell you is get use to it bitch 😘
33282	I am a bitch and cunt ☺️ 
31506	theres nothing more i hate than joffery. cunt lookin ass bitch
30957	Bitch shut the fuck with your muggle ass...avada kedavra hoe 
33113	lulu:why soraka got her shoes on in the pool  soraka:those are my hooves you bitch
30535	She's a bitch...   No less than a whore. 😡 
30684	don't be late with my motherfuvking glo bottle hoe . you better have that bitch ready for me at the mf door bitchh
33053	all imma say was harry was a cunt and I wanted his bitch ass to die
32264	Life's a bitch because a slut would be too easy .
31198	Assholes will bitch about a free meal because it was made by a 45 year old white dude! Fuccing assholes! 
30999	I wish I had a reliable down to earth bitch I could just gather and take with me when I move but y'all a bunch of sneaky cunts
33409	Fucking cunt ass bitches! 
31316	So the bitch that got my husband's schedule changed from 5-2 to 12-2 by complaining is skipping work???? I don't think so, cunt 🤔
30014	Sit up with hoes and discuss you , like nigga who raised you bitch ass 
33058	bitches be on this hoe reading threads on how to take care of their man and please em, like bitch if you don't figure it out fo yoself lol
33744	This nasty bitch raped her sister and WW are still team Lena Dunham. Seriously how
33658	You hoes really be doing too much. Like bitch nobody wants your lying cheating ass boyfriend. Relax
33135	Wish I was a Bitch, like just for one day can I be a heartless cunt 😩
30952	you get to asking hoes question they start laughing bitch turn yo goofy down
32907	youn know nann hoe  That don' tried all types of shit  Who quick to deep throat the dick   And let another bitch straight lick the clit
31498	No bitch you need to answer the phone you fake whore😊 
32321	I don't double tex bitch stop playing with me you saw the first tex hoe !
30509	Don't say no slick shit then swear you ain't mean it like that cause bitch na I'm finna hoe you 😂
33476	Stop Looking at us asshole.  You don't know me anymore.  I know you 're a bitch since jhs.  Sorry not sorry, but i'm a mother fucking bitch.🔥
33104	Instead of calling me a nigger, call out your racist friend. you're literally gum on the bottom of my shoe bitch. b… 
31079	I love the way I'm a bitch & a cunt for telling someone to piss off after they msg me 12 times in a row & I don't reply like omg ur a pest.
30294	cheaters deserve to die . bitch im giving youu my all & youu fucking somebody else . DIEE HOE
31638	love a romantic date in mallorca , reminds me of Lauren's date she had in Palma city silly bitch I'm still jealous . Even if he was a cunt
31005	Im sorry for being mean but if you are in my shoes right now i bet you'll kill this bitch.
33792	Not being boastful but OML I bet any bitch you fckin with ain like me period .. you down bad I promise them hoes  go bend and fold on you
31335	I was thinking they found A WHOLE catheter in there and I was like bitch please but that is vile AF!!!!!!!!!!!!!!!!!!
33161	Ion want your side hoe I want your main bitch
31148	Bitch I never cuffed yo rat ass you was just one of my freak hoes.
33677	bitch do you ever not come for people ? you're comi... — I COME FOR WHOEVER COMES FOR ZAYN OR WHOEVER TREATS... 
30588	Where are you going whore? Fucking bitch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.
33733	When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe
31404	Me and Jayleen literally came at this bitches life because she thought she would be a cunt
32827	Bitch nobody really cared about u in 2010 tbh. You was just some regular hoe in videos. Cardi making music sis 👀 
30205	Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww
32987	These niggas fuck 12 bitches, but call you a whore for liking another niggas post 
33185	Trina:     Da baddest bitch > Look back at it > killing you hoes > Always> I got a thang for you > Nann Nigga > Fuck boy > single again > damn
32708	Why do you brake a lot 😂 bitch it's called putting gears in hoe
32563	Love is a bald headed ugly ass slut bitch, but hey we all have it in our hearts and go through the good and bad of it..
31657	You a snack time bitch, You ain't eatin meals with me hoe🤐
33617	Calling hoes rudness gulliani. Lmfao fight me bitch god damn ill fucking kill you. Weeeeee.
32637	Bitch I ain't got no hoes, why do you think I have to settle and hangout w you on my days off?!?! 
30641	I hate being questioned about what kind of friend I am bitch you one of my friends u should know hoe been friends since the 7th grade
33764	Bitch don't think at all that you was different hoe you basic😘👍
32071	You can never take a L off a real bitch, I'm hotta than them hoes that you chill w.
33675	females are even worse 💀 fuccin whores will clique up when they only got one thing in common = mutual hate for ONE bitch.
31717	Gold digging, incompetent, ignorant, insecure, Goliath ass bitch. Well fuck you. I'm David. I got my damn slingshot. Gtfo my house hoe
33601	Baby you deserve the better things.Let me show it, prove it. What these other hoes ain't doing. Let a real bitch do it, like I can
32073	this whore posts regular ass dumb bitch snaps/instas as if she doesnt have an accent
32978	I pretend to put my cock in jenelles mouthand pull it away last second and pound that bitches teeth out. Then thrust punch the mouthy cunt
32655	- lol little dirty whore , talking about OUR nigga.  Bitch I made him get rid of you.
32788	😂😂😂😂u always a hoe to a nigga that can't have you & ugly to a bitch that can't stand you🤗
31564	Bitch cunt dick
34108	The fuck do you even see in this bitch?? I  swear she will never tolerate you or actually care about u like I did. U r just another hoe
31324	Let this hoe touch this kid I swear to fucking god I will murder you bitch, FACTS
33267	LOOK AT THIS BITCH!!!! 😍😍😍😍 thx for being my bffl. I love you, you crazy hoe 💖💜💞💚 
30279	"That ""date rape is a grey area"" shit was the final nail in her fucking coffin. That dumb bitch is over."
31584	Idk who niggas play me to be😂 I can show you better than I can tell you thoe bitch
31211	swear, next bitch i fuck ima get her pregnant 😈💯 cummin for you hoe!
34446	"Talking bout ""he in my dms tho"" shut up bitch. You a hoe that's why lmao guys go after what they KNOW they can get."
34346	📹 rapemewideopen: listen to that bitch getting bred hmmmmm 
33189	if you like that weekend song you a side bitch 🗣 let's argue hoes 😂
31163	Whoever is doing this you're a sick son of a bitch, fuck you! 
30479	Run a train ona a bitch is rape in others eyes
31910	Yeah you is not a bad bitch, looking at you hoe, you is kind of average
32836	And don't ask me who I'm talking about.. if you feel like that mothafuckin shoe fit then by all means bitch you rock it!
33988	When u give a hoe a compliment and the bitch don't say thank you 🙄 I HATE THAT SHIT like who raised u?
34413	“bitch you been a hoe since the womb”
30359	"Apart from the cute ""building skyscrapers to reunite with balloons"" part this bitch is Cray Cray. "
30673	I heard that bitch stay on her shit. So you KNOW THE HOE LOYAL
30462	To all you hoes that rejected my shot this summer, you missed yo blessing Bitch
32210	"Bitch take ""Kardash"" out yo name. You ain't worthy hoe"
33106	Hoes be like what do you do for a living ? Where area you live in ? Nun yo fucking buisness gold digging ass bitch
34175	Bitches think just bc you ain't with the drama you ain't with the shits😃 bitch I'll smack you & whoever & still keep it cute😘
30154	Like u wanna claim that you aren't racist but bitch what you're saying and retweeting how Tf is that not Racist u dumb whore
30992	Biggest hoe in Redding bruh so any nigga fucking with her I'm telling you now the Bitch got STDS 💀💀 
33039	You trick ass bitch! All these broke ass hoes going too 
30251	leave halsey alone u dumb ass fucking bitch i'll come for ur family you idiotic hoe
30665	Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it
31979	"I hate for females who hang with me but out here fucking my ""Property"" like bitch wtf you doing on my land! Hoe!"
31409	Gavin is a whole ass bitch like nigga 😂😂😂😂 don't ever come for me and you haven't even hit puberty yet
33768	She like dick, dick & nothing else but dick. Cunt as bitch.
30599	Morning.  Twitter is being anal and trying to be a safe space for terminally offended.  Don't say cunt fuck bitch wanker ... cunts
33221	take your shoes off when you enter my home. bitch
30405	I should've fucking cursed this bitch out back when it wasn't my job to be polite lmaoooo consider yourself lucky you miserable hoe.
30409	Fuck i'm drunk but if you meet a mf by the name of tanner parry at any bars by all means fight that bitch he's a hoe ass motherfucker
32846	um who are you is probably the most dumb bitch response from a spoiled whore you could get.
31956	Bitch no one worried bout you you a hoe no ones worried bout you 😂
33666	Rape the rapist fuck the rapist rape the rapist and Im doing it with h8te bitch
31855	Your hoes be eating dick so skip the kissing ( stop it bitch )
34310	I wish all you hoes had huge ass feet cause y'all forever buying all the shoes on that nut shit, save me a 5 bitch damn!
31673	i LOVE you you are one of my closest friends here and i love everything about our friendship and i just love u so much bitch u are my hoe
30655	And what am i gonna do if they lock me up he asks ? Bitch I'll eat pizza tomorrow cause its Friday hoe
31896	bitch you & y'all weak ass body oil selection can suck my clit backwards, hoe.
34200	But bitch it wasnt about you! that's what im saying! and again you sitting here tryna make the shoe fit😂 
32245	Hoowww did youuu get here?! Bitch I caught the bus hoe! 😭💀
33887	To whoever stole my Birkenstocks at work today, you're a bum. Bum ass bitch.
32046	Omg these hoes at Bank of America so mf rude . Like bitch if this glass wasn't between us I would snatch you up
31508	i hate how hoes think they know me like bitch you got me bent . if you got sumn to say say it . dont beat around the bush 🙄 dum bitch
31180	You hoes can't rap stop it bitch ✋
32989	Man i wanna smack the bitch that sent 2pac to jail for rape 😒😒
32325	Shoot her 😂😂 bitch get out my house tf wrong with you hoe 
31733	i need a bad bitch to rape me today.
31747	I'm a bad bitch, I'm a cunt. 💘
32527	The next hoe that you love I bet I'll make that hoe my Bitch 😘🤘.
31025	Whoever just unfollowed me you a bitch
33644	I know I can be a cunty ass bitch,  but for real I'm actually joking 73% of the time :)
32356	You can continue to sit in the punk bitch section with all the other blocked hoes 
31245	Do ppl just assume I'm a whore bc of how I look? Bc bruh this Bitch can't even get a text back soooo 💁
31459	Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read
32304	the day a bitch tries to get me locked up for accused rape, i'll really slap the shit outta her
31263	Like that ugly ass bitch earlier who said I don't blend my makeup 😂 that wasn't tea. That was a cunt making an inaccurate statement.
31439	im that bitch that will fuck your homies when I find out u aint shit .. like damn I knew I should've hit him instead .. thats not hoe shit
31352	Fuck whoever said that cause you a bad bitch and far from a hoe Anna queen ❤️ 
30874	That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe
32465	Sunburn is a bitch whoever invents spf 1000000 i willlove you forever cuz i need that shit 
31861	Idk who that big nose whore is but you can hop off my ass bitch
33736	fuck marty that cunt ass pussy bitch
31627	ok I hate to be like that bitch but if your in the us how do you buy the shoes?
33867	A tragedy that should have been avoided.  To those asshole teens who refused to help...Karma is a bitch!  
34167	My cousins and dude made me slow down on being crazy, but I'm still the same bitch that taze hoes at the school house!
31913	Tia Blue a Baltimore City DSS administrator is a whore and a bitch.
30138	Some of you hoes think you so bad. You might have bad breath, bad credit, and be badly built but you not a bad bitch
34162	You my bff bitch even doe you always trynna curve me but Ik it's love I ain't leaving hoe ❤️ 
30917	This rape advocate bitch just tried to tell me nobody falsely accuses people of rape.🤔
31757	i don't even know that rapist pedophile dyke tranny bitch whore. tell her to go suck her own dick! AND YOU DIDN'T K… 
32195	Whatever happened to heartbreak songs with a rebuttal?   Him: Fuck u, u hoe, I don't want you back  Her: Good Lil dick Bitch I aint comin back
32671	Idgaf who u r bitch I will swing on any of you hoes who touch my bestie!!! Swear to god u ducking hating ass bitches!!!!!
33996	fuck peace and love hoe. you can get dragged bitch real quick
33562	Nail salon playin sad ass MFn songs totally ruining my whole treat yo bad ass queen self attitude while I try to hold back lil bitch tears.
31368	you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂 
30495	And me and my friends are all hostile cunt bitches
33596	This hoe ain't have no money so why would I spend my money on you when you not my bitch
34378	whoever recorded this couldn't zoom in or some shit you had one job bitch 
32774	Keep ya bitch hood ... you don't want to play hop scotch w/ them scamming hoes in Hollywood.
32770	I LOVE BEING A HOE WITH YOU YOU ARE ONE OF THE GREATEST THINGS THAT EVER HAPPENED TO ME 💝💞💕💞 ily bitch i ain't ever… 
31109	A nigga never go respect a bitch who post nothing but have naked pics on here or showing there ass 24/7. You go be looked at as a rat hoe
32944	I want their puma shoes but a bitch is broke and cant afford them
31534	i would just like to say happy birthday to my favorite bitch. love u hoe! 
33622	Karma is a bitch and will get the asshole who did this 
31609	I hate a bitch that think she know me, friend or not bitch you only know what I tell you. Speak on what tf you know hoe🖕
31132	Karmas a bitch hoe & on my momma you gon get yours.
34005	that cross eyed junkie bitch a fuckin lying opp and she don't deserve my best friend like go get raped again or something
34309	I know every word to Trina's Nann  Hoe verse, da baddest bitch x Trina, my neck x back x khia, crush on you & queen bitch x lil kim
31073	You hoes stay on that NUT shit stop giving the next bitch problems because THE NIGGA CHOSE not to fwy ❗️
33148	Whoever cut down the rope swing is a bitch
30328	ugh why are people so in love with me. living off my business WELLL bitch you put your whole life on here
32513	If a guy gets out of a relationship and he fuckin a new bitch the next day then yall saying he a hoe??? Smfh
31434	My boxers match my shoes bitch
31931	Get reckless Ima pull up with a stick nigga stop stunting for them hoes you a bitch nigga!
33045	"you're a hoe. stop trying to put another female down just because you wanna look ""funny"" for twitter. nooo you're a petty bitch."
31813	Niggas bitch about women because they not used to getting women.
32053	Fists fly, and so does a megaphone, as rapefugee crisis inflames local politics in Dhimmi Toronto area
30218	"Hey MPs_how many more times does this scenario hav 2 play-out b4 u WAKE-UP & smell d-BullSheet _this EU multicultural BS has been a clever""invasion""2 Destroy all NAT'L societies 2makeWAY 4_a_NWO oneWORLD Gov._U can't live in Peace with Barbarians whoWANT 2conquer U _DEPORTthemALL"
31664	Where are you going whore? Fucking bitch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.
33164	I hate Fiona , dis bitch a fucking whore 😂😂
34485	Idc if I am pregnant you hoes getting creative too this bitch keke called me Winnie the Pooh and his crew
31179	If you don't want your bitch fucked, keep the hoe from near me.
31687	bitch i want those shoes so bad they are so nice
33456	Look at me bitch I got everything you hoes want
32995	Used be my bitch I want you back but you a hoe now
32709	She called me a thot bitch you's a lil hoe too
33269	I have punched a kid, smoked weed with a cancer child. Killed a dog. Raped and got raped by some crazy bitch. There IS a line though..
32017	Bitches hollering it's tooo hot!! Well bitch go back to winter you can have that shit hoe you wasn't yelling it when yo ass was freezing 🙄👉
30021	lol i will beat the dog shit outta this bitch bruh i swear that 5 hour drive ain't shit i already don't like you lil hoe.
31950	You just fwm no more never did bitch ionkno whores
33061	You wear makeup bc you're insecure nah hoe I just like artsy stuff & makeup is fun as fuck to do. Find something else to bitch about lol
33412	but why do bad built/ugly hoes have the most shit to talk. like it irritates tf outta me, if you don't sit yo ugly ass down somewhere bitch
30623	Of course Life is a Bitch.. If it was a slut, It would be easy..    MAYWARD MahalKitaKasiBiga10Na
33225	bitch im tired of these ghetto ass parents . if your want your kids shoes to flop off them then be my guest but dont bring them back
31922	You one of them who take pictures of his legs at the beach basic bitch hoein 
33626	Whoever the last bitch you was fucking with tell her it's over 😝
32400	my bitch prettier than all you hoes. stay out my inbox
31496	I feel like the world mine on some scarface shit, if that your hoe on Instagram then don't tag that bitch
33928	your home boy your block that you're from boo boo lil hoes you went to school with boo boo bby mama & your new bitch boo boo
33686	I'm the most sensitive bitch in the whole entire world bc I take everything to heart 🙂🙂🙂🙂🙂 and I hate it sm
31232	If a nigga who knows you were with his bitch right before him and gives you the side eye  He a hoe
30792	Bitches wanna make a  post after I make a post thinking it's about them like bitch this shoe don't fit your foot , Not this time dummy💁.
33017	I hate being used. lied to. taken advantage of. I hate fake people. Don't ask if this is about you. If the shoe fits lace that bitch up👌
33416	Aww damn shawty dated the one boy now she dating his friend bitch you a slore you can't even. Be called a whore
30179	Lifes a bitch, cause a hoe is too easy
34290	I'm over asking a bitch to do my hair that I'm going to pay nobody got time for you flaking hoes ima just do my own… 
33230	Bitch how?? Nobody watched your videos. You we're just a hoe for male rappers sis.. U not even a rapper at all hone… 
30592	i promise i don't miss you bitch shut ur whore mouth tysm
34030	Fuck you to whoever mirror I just punched off bitch don't cut me off on a good day?
30312	Broke niggas ain't shit cept to a broke bitch, and a hoe witout no dough is a hoe you won't see me wit.
32163	I'm actually in the same position but this bitch wanna act like a cunt towards me so guess what u ain't knowing shit 
32156	This bitch got me taking ibuprofen for the headache she's giving me 😒🖕🖕🖕🖕🖕🖕🖕🖕 cunt
32061	I may or may not have told my bitch ass neighbor that I'd rape her eye socket til she sees the light shining out my ass.... I did.
34260	two-faced bitch u fuckin annoying cunt 😝😅
30140	excuse my lingo when I call you hoe but bitch you know I talk like dat
31730	theres nothing more i hate than joffery. cunt lookin ass bitch
32542	So KD leaving Russ means he's a bitch an hoe, but Lebron allowing Kyrie to get traded and y'all not... nvm 
32957	"The shit Ima miss from home...""fuck it just rape the bitch."""
30870	You be chasing them hoes fuck what a bitch think
33637	you say you breaking bitch? where ya hoe at?
34308	anyway this bitch is back and ready to detest boygroups minus bts and bap with her whole heart and being
31048	Happy Birthday Bitch!! You not a teenager no more hoe. Its about damn time! Fuck it up like you been fucking it up!… 
30433	21 savage: You put a ring on that bitch and she a freak hoe     Also 21 Savage: 
30643	Oh yeah boy, I know you're talking to that bitch who hates me. I frankly don't care because she'll never be me. She's a little hoe
32795	Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch.
34285	Some bitch is legit stealing my snaps and Facebook pics. Like who are you. I made all new social media. Creepy ass hoe
33485	Ol' Mitch, Trump's little bitch looks forlorn. The two assholes behind him are laughing at him! Tough time working… 
32494	Woody Allen ..uflrghhjj .. hiding behind Hollywood production houses bitch raped his one step daughter and married another
32813	Bitch tf you tweeting and favoriting shit for ? You know ion fwy so CUT THE LAUGHS it ain't even about you hoe 
31604	Will I be offended when cunts celebrate my death by rejoicing and bitching about me?   No, because I'll be a dead cunt.  😑
31597	this bitch escaped prison like 2 or 3 times and he fled to florida and killed more women there but a cop pulled him over and he was caught
33638	You actin like yo bum ass daddy scaring us BITCH I'll slap that nigga with my dick don't play hoe
33762	"That bitch scanned me like I wanted her boy 😂 bitch, I'll clock your jaw and look you dead in the eyes and say ""I don't fucken want him hoe"""
31309	Omar's ex is the biggest cunt ass bitch I have ever heard of if this annoying ass washed up art ho don't STFU actin like she somebody ~sigh~
30191	why does this whore actually beg off my boyfriend? he DONT like you bitch.
31953	it's time for me to BOSS UP on you bitch ass niggas & hoes😛
30726	"Idk why hoes be on here tryna front.. all that ""I can't fuck wit different niggas"" bitch yes you can stop playin 😂😂"
34465	Bitch shut your bubble gum ass the fuck up kick rocks hoe 
30944	Fuck being mad at a wack ass bitch! You know how these hoes be....
31545	Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. bitch bye
33291	It's 2017 n bitches still don't kno the difference between being freaky and being a whore 😂😂
33815	she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat
31116	"I hate stupid ass questions   Like. ""My head hurt""    ""Why""    Bitch cause my head hurt hoe I have a headache"
33604	bitches be expecting you to stay around while they hoe , bitch u crazy
32825	why is this bitch ass whore sayign she wot give me my money cause i kept talking shit about her.
30958	The bitch in the red jacket at the oj parole is a cunt she trying any question to get him to slip up
31087	Coz I'm a femmy hoe bitch and I live my truth.
32937	ain't bout shit you hoes claim, bitch stop speaking on my name .
31763	clout man shoot cuntosaurus dis bitch
30932	This little bitch who used to be the homie but ranked out for being a bitch is now dating my baby mama😂💀 shady shit haha you hoes nasty😂
30287	I love when needy bitches block me so I don't have to.     Like hello cunt I have a life
32258	Why would I have respect for a bitch that don't even have respect for herself. Hoe you not special
31596	on bd yo nigga a hoe — on me you a bitch  
31610	and no ian gon do fw yo clique but the next hoe that you love i bet i make that hoe my bitch ✅
33639	she told me, you creeping with that hoe🤔 she just another bitch but if she fuck me she could make me leave that other bitch.. 😂😂😂
31882	"the way society tells girls if they show off their body that they're a ""slut, whore, hoe, etc."" makes me SO MAD!! LET PEOPLE BE HAPPY!!"
32662	a whole BOX of oreos bitch
31452	Say yes to too many dates and you're a whore that dates too much. Say no to dates and you're a bitch that doesn't w… 
32293	My mom think she is rational all the time when she says the cunt and bitch when yelling at a 8 year old and 13 year old
33943	Kim can burn in hell with my fat bitch sister. 😊 yesssssssssssssssssssssss    And my ex whore theif murderer
33862	To all the bitch ass hoes that hate me the most, oh yeah I hate you too
31001	Plan to whore out my sexy bitch tomorrow night and look for hot tops.  Here is the funniest response I get😂 
34115	You are a whore anyways, so don't complain bitch
30089	😂😂😂lmfao I love you hoe bitch thanks dadddy👅 
34006	For the hoe posting my man .. bitch you lame and just want clout GTFO 😭😭
34584	bitch (whore) see i'm not your bitch
34427	Every time this one bitch opens her mouth Im just like 🙄 what else huh ? What else you gon complain about today hoe.
33183	Bitches think I'm sayin' hoe like you fucc everybody. I say hoe like I say bitch. Lol try again.
32247	I'll eat a nigga phone before I let him sneak & put me on Snapchat IG Twitter FB💯 bitch you not finna ever make me lose no hoes
33254	I don't fuck with none of y'all bitch ass whores-
33685	I need to smoke & you bitch ass plugs acting like hoes 😤
30421	so me being the nice ass bitch i am, apologized to him thru chat. like ur hoe sent him a long ass message im telling you .and he just SEENED
34591	If Germans want rapefugees they can keep them. Poland will not accept a single rapefugee. Not even one!!! Poland remains proud and firm!
31764	👦🚓🚨 you my nigga!!! You a bitch tho I'll fuck you up bitch. 2k , madden? Anything hoe
30195	Bitch I'm cool af if you curve me you a lame hoe 😂
31061	I literally HATE drunk me. Bitch is a lil cunt
30340	Boy you a hoe or a bitch if you will
34035	and bitch why is you still watching my page hoe you been blocked 😂 df
32925	whoever boonk is, he's a fuck nigga     'i don't wanna kiss your ugly ass anyways' after your bitch ass got rejected 
30471	Im sorry but i gotta revisit this. Wtf. That shit canoed like a bitch. I bet its a grape swisher 😭 
32439	A hoe got one time to fuck me over and it's fuck you forever lil bitch 🖕
33021	hoes kill me wit thinking it's automatic beef cause we fucked wit the same nigga, bitch idgaf about you and i def had his head fucked up
33095	Karma a bitch y'all, ion fw that hoe
32366	Any mfing time this hoe always trying to make it seem like I'm the bad person you call for your daughter bitch you got her.
34170	Fanna start traveling bitch. Haha you hoes can't do that 🤗
34470	If I trick a bitch and let her think I'm Obamaa to fuck, is that rape? 
32296	A nigga that beat thou women is a bitch💯
